,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2002-02-08,51.5,53.400002,51.349998,53.400002,47.070282,1703900.0,1703900.0,1.9,3.689,52.71667,"February 08, 02",0.03689
2002-02-07,52.450001,52.700001,51.650002,51.779999,45.642303,2399000.0,2399000.0,-0.67,-1.277,52.04333,"February 07, 02",-0.01277
2002-02-06,54.700001,54.700001,53.049999,53.259998,46.946888,1559100.0,1559100.0,-1.44,-2.633,53.67,"February 06, 02",-0.02633
2002-02-05,53.130001,54.900002,53.07,54.5,48.039909,2481900.0,2481900.0,1.37,2.579,54.15667,"February 05, 02",0.02579
2002-02-04,53.400002,53.970001,52.799999,53.130001,46.832287,1377800.0,1377800.0,-0.27,-0.506,53.3,"February 04, 02",-0.00506
2002-02-01,53.549999,53.939999,52.810001,53.549999,47.202507,1530000.0,1530000.0,0.0,0.0,53.43333,"February 01, 02",0.0
2002-01-31,52.810001,53.650002,52.610001,53.549999,47.202507,1433600.0,1433600.0,0.74,1.401,53.27,"January 31, 02",0.01401
2002-01-30,52.099998,53.389999,52.040001,53.16,46.858738,1665800.0,1665800.0,1.06,2.035,52.86333,"January 30, 02",0.02035
2002-01-29,53.66,53.66,51.939999,52.48,46.259354,1637100.0,1637100.0,-1.18,-2.199,52.69333,"January 29, 02",-0.02199
2002-01-28,53.139999,54.09,53.139999,53.650002,47.290653,1812400.0,1812400.0,0.51,0.96,53.62667,"January 28, 02",0.0096
2002-01-25,52.509998,53.25,52.25,53.139999,46.841103,995000.0,995000.0,0.63,1.2,52.88,"January 25, 02",0.012
2002-01-24,52.25,52.900002,52.23,52.5,46.276962,1653500.0,1653500.0,0.25,0.478,52.54333,"January 24, 02",0.00478
2002-01-23,51.240002,52.299999,51.169998,52.25,46.056599,1758100.0,1758100.0,1.01,1.971,51.90667,"January 23, 02",0.01971
2002-01-22,51.349998,51.459999,50.75,50.990002,44.945969,1187500.0,1187500.0,-0.36,-0.701,51.06667,"January 22, 02",-0.00701
2002-01-18,50.0,50.939999,49.700001,50.82,44.796104,1399300.0,1399300.0,0.82,1.64,50.48667,"January 18, 02",0.0164
2002-01-17,49.25,50.310001,48.75,50.200001,44.249596,2459400.0,2459400.0,0.95,1.929,49.75333,"January 17, 02",0.01929
2002-01-16,50.200001,50.549999,48.700001,48.700001,42.927399,2284800.0,2284800.0,-1.5,-2.988,49.31667,"January 16, 02",-0.02988
2002-01-15,50.709999,51.470001,49.349998,49.990002,44.064491,1819400.0,1819400.0,-0.72,-1.42,50.27,"January 15, 02",-0.0142
2002-01-14,50.639999,50.869999,49.619999,50.709999,44.699162,1626300.0,1626300.0,0.07,0.138,50.4,"January 14, 02",0.00138
2002-01-11,51.549999,51.689999,49.900002,50.41,44.434719,4696600.0,4696600.0,-1.14,-2.211,50.66667,"January 11, 02",-0.02211
2002-01-10,54.400002,54.400002,52.900002,53.0,46.717712,2404000.0,2404000.0,-1.4,-2.574,53.43333,"January 10, 02",-0.02574
2002-01-09,54.900002,55.099998,53.619999,53.75,47.378811,2287400.0,2287400.0,-1.15,-2.095,54.15667,"January 09, 02",-0.02095
2002-01-08,54.860001,55.0,54.110001,54.990002,48.47184,2223500.0,2223500.0,0.13,0.237,54.7,"January 08, 02",0.00237
2002-01-07,53.630001,55.75,53.630001,55.27,48.718639,2864900.0,2864900.0,1.64,3.058,54.88333,"January 07, 02",0.03058
2002-01-04,52.349998,55.200001,52.299999,54.080002,47.669682,2848900.0,2848900.0,1.73,3.305,53.86,"January 04, 02",0.03305
2002-01-03,51.099998,52.330002,51.040001,52.279999,46.083061,2056500.0,2056500.0,1.18,2.309,51.88333,"January 03, 02",0.02309
2002-01-02,51.700001,52.200001,50.25,50.900002,44.866615,2178000.0,2178000.0,-0.8,-1.547,51.11667,"January 02, 02",-0.01547
2001-12-31,52.200001,52.490002,51.880001,51.880001,45.730461,990100.0,990100.0,-0.32,-0.613,52.08333,"December 31, 01",-0.00613
2001-12-28,52.950001,53.049999,52.189999,52.189999,46.003738,1094900.0,1094900.0,-0.76,-1.435,52.47667,"December 28, 01",-0.01435
2001-12-27,53.450001,53.48,52.84,53.16,46.858738,1651400.0,1651400.0,-0.29,-0.543,53.16,"December 27, 01",-0.00543
2001-12-26,52.25,53.450001,52.169998,53.200001,46.893997,1214800.0,1214800.0,0.95,1.818,52.94,"December 26, 01",0.01818
2001-12-24,52.0,52.880001,51.75,51.880001,45.730461,1178000.0,1178000.0,-0.12,-0.231,52.17,"December 24, 01",-0.00231
2001-12-21,52.209999,52.5,51.619999,51.830002,45.686401,2504600.0,2504600.0,-0.38,-0.728,51.98333,"December 21, 01",-0.00728
2001-12-20,50.5,52.57,50.41,52.099998,45.924377,3752600.0,3752600.0,1.6,3.168,51.69333,"December 20, 01",0.03168
2001-12-19,50.299999,51.25,49.25,49.990002,44.064491,4329500.0,4329500.0,-0.31,-0.616,50.16333,"December 19, 01",-0.00616
2001-12-18,49.5,50.950001,49.419998,50.799999,44.778481,2345100.0,2345100.0,1.3,2.626,50.39,"December 18, 01",0.02626
2001-12-17,48.799999,49.25,48.299999,48.959999,43.156586,1402000.0,1402000.0,0.16,0.328,48.83667,"December 17, 01",0.00328
2001-12-14,46.700001,48.740002,46.700001,48.049999,42.354462,1367900.0,1367900.0,1.35,2.891,47.83,"December 14, 01",0.02891
2001-12-13,47.049999,47.150002,46.700001,46.830002,41.279053,973700.0,973700.0,-0.22,-0.468,46.89334,"December 13, 01",-0.00468
2001-12-12,48.099998,48.099998,46.75,47.130001,41.543495,971000.0,971000.0,-0.97,-2.017,47.32667,"December 12, 01",-0.02017
2001-12-11,47.599998,48.349998,47.049999,47.900002,42.222233,835800.0,835800.0,0.3,0.63,47.76667,"December 11, 01",0.0063
2001-12-10,48.52,48.650002,47.599998,47.599998,41.957787,799400.0,799400.0,-0.92,-1.896,47.95,"December 10, 01",-0.01896
2001-12-07,49.290001,49.290001,47.740002,48.32,42.592445,1843100.0,1843100.0,-0.97,-1.968,48.45,"December 07, 01",-0.01968
2001-12-06,49.259998,50.099998,48.869999,49.439999,43.579674,2536100.0,2536100.0,0.18,0.365,49.47,"December 06, 01",0.00365
2001-12-05,48.0,49.75,48.0,49.450001,43.588516,1969100.0,1969100.0,1.45,3.021,49.06667,"December 05, 01",0.03021
2001-12-04,46.5,48.450001,45.900002,48.299999,42.574829,2994900.0,2994900.0,1.8,3.871,47.55,"December 04, 01",0.03871
2001-12-03,45.860001,46.049999,45.130001,45.450001,40.062618,904600.0,904600.0,-0.41,-0.894,45.54333,"December 03, 01",-0.00894
2001-11-30,45.5,46.240002,45.5,45.860001,40.42403,1411700.0,1411700.0,0.36,0.791,45.86667,"November 30, 01",0.00791
2001-11-29,45.150002,45.470001,44.450001,45.25,39.886353,1339500.0,1339500.0,0.1,0.221,45.05667,"November 29, 01",0.00221
2001-11-28,45.259998,45.27,44.349998,44.610001,39.322208,1064200.0,1064200.0,-0.65,-1.436,44.74333,"November 28, 01",-0.01436
2001-11-27,45.700001,45.98,45.200001,45.27,39.90398,1271700.0,1271700.0,-0.43,-0.941,45.48333,"November 27, 01",-0.00941
2001-11-26,46.150002,46.27,45.869999,45.950001,40.503361,1168800.0,1168800.0,-0.2,-0.433,46.03,"November 26, 01",-0.00433
2001-11-23,45.380001,46.400002,45.25,46.400002,40.900032,414200.0,414200.0,1.02,2.248,46.01667,"November 23, 01",0.02248
2001-11-21,45.599998,45.599998,44.900002,45.380001,40.000931,538300.0,538300.0,-0.22,-0.482,45.29333,"November 21, 01",-0.00482
2001-11-20,46.099998,46.099998,45.200001,45.369999,39.992111,847400.0,847400.0,-0.73,-1.584,45.55667,"November 20, 01",-0.01584
2001-11-19,46.0,46.299999,45.470001,46.259998,40.776623,1165500.0,1165500.0,0.26,0.565,46.01,"November 19, 01",0.00565
2001-11-16,46.599998,46.650002,44.950001,45.599998,40.194851,1861800.0,1861800.0,-1.0,-2.146,45.73333,"November 16, 01",-0.02146
2001-11-15,46.799999,47.16,46.32,46.599998,41.076332,1145200.0,1145200.0,-0.2,-0.427,46.69333,"November 15, 01",-0.00427
2001-11-14,47.0,47.5,46.439999,46.610001,41.085125,1947500.0,1947500.0,-0.39,-0.83,46.85,"November 14, 01",-0.0083
2001-11-13,45.400002,46.77,45.110001,46.709999,41.173286,1931500.0,1931500.0,1.31,2.885,46.19667,"November 13, 01",0.02885
2001-11-12,44.5,45.009998,43.740002,44.900002,39.577835,1402300.0,1402300.0,0.4,0.899,44.55,"November 12, 01",0.00899
2001-11-09,44.279999,45.080002,44.119999,44.959999,39.630726,924500.0,924500.0,0.68,1.536,44.72,"November 09, 01",0.01536
2001-11-08,43.950001,44.919998,43.799999,44.669998,39.375099,1273000.0,1273000.0,0.72,1.638,44.46333,"November 08, 01",0.01638
2001-11-07,44.200001,44.349998,43.759998,44.099998,38.872669,2049100.0,2049100.0,-0.1,-0.226,44.07,"November 07, 01",-0.00226
2001-11-06,43.25,44.450001,42.700001,44.349998,39.093021,1222200.0,1222200.0,1.1,2.543,43.83333,"November 06, 01",0.02543
2001-11-05,42.330002,43.400002,42.330002,43.400002,38.255623,1144300.0,1144300.0,1.07,2.528,43.04334,"November 05, 01",0.02528
2001-11-02,41.799999,42.34,41.48,42.25,37.241943,940600.0,940600.0,0.45,1.077,42.02333,"November 02, 01",0.01077
2001-11-01,41.0,42.169998,40.459999,42.110001,37.118538,1367800.0,1367800.0,1.11,2.707,41.58,"November 01, 01",0.02707
2001-10-31,40.049999,41.529999,40.049999,41.080002,36.210625,1152400.0,1152400.0,1.03,2.572,40.88667,"October 31, 01",0.02572
2001-10-30,40.549999,40.860001,39.650002,40.099998,35.346802,1404600.0,1404600.0,-0.45,-1.11,40.20333,"October 30, 01",-0.0111
2001-10-29,40.25,42.0,40.0,40.860001,36.016712,2409900.0,2409900.0,0.61,1.516,40.95333,"October 29, 01",0.01516
2001-10-26,39.049999,39.599998,38.860001,39.48,34.800282,487500.0,487500.0,0.43,1.101,39.31333,"October 26, 01",0.01101
2001-10-25,38.150002,39.349998,38.009998,39.18,34.535847,685800.0,685800.0,1.03,2.7,38.84667,"October 25, 01",0.027
2001-10-24,39.549999,39.560001,38.68,38.779999,34.183266,641400.0,641400.0,-0.77,-1.947,39.00667,"October 24, 01",-0.01947
2001-10-23,38.41,39.5,38.400002,39.5,34.817921,686100.0,686100.0,1.09,2.838,39.13333,"October 23, 01",0.02838
2001-10-22,37.950001,38.599998,37.700001,38.41,33.857105,496800.0,496800.0,0.46,1.212,38.23667,"October 22, 01",0.01212
2001-10-19,38.290001,38.369999,37.5,38.139999,33.619118,463700.0,463700.0,-0.15,-0.392,38.00333,"October 19, 01",-0.00392
2001-10-18,38.400002,38.830002,37.75,38.290001,33.751331,658600.0,658600.0,-0.11,-0.286,38.29,"October 18, 01",-0.00286
2001-10-17,39.0,39.34,38.400002,39.009998,34.385994,1285100.0,1285100.0,0.01,0.026,38.91667,"October 17, 01",0.00026
2001-10-16,38.349998,39.25,37.990002,38.5,33.936451,1050500.0,1050500.0,0.15,0.391,38.58,"October 16, 01",0.00391
2001-10-15,37.650002,38.34,37.299999,38.25,33.716072,904400.0,904400.0,0.6,1.594,37.96333,"October 15, 01",0.01594
2001-10-12,39.5,39.5,36.5,38.09,33.575027,1691700.0,1691700.0,-1.41,-3.57,38.03,"October 12, 01",-0.0357
2001-10-11,38.709999,39.889999,38.709999,39.700001,34.994217,741700.0,741700.0,0.99,2.557,39.43333,"October 11, 01",0.02557
2001-10-10,37.25,38.82,37.25,38.709999,34.121559,628300.0,628300.0,1.46,3.919,38.26,"October 10, 01",0.03919
2001-10-09,37.84,38.0,37.18,37.27,32.852261,711700.0,711700.0,-0.57,-1.506,37.48333,"October 09, 01",-0.01506
2001-10-08,38.450001,39.349998,37.849998,38.130001,33.610302,807200.0,807200.0,-0.32,-0.832,38.44333,"October 08, 01",-0.00832
2001-10-05,38.0,38.919998,37.560001,38.700001,34.112736,713500.0,713500.0,0.7,1.842,38.39333,"October 05, 01",0.01842
2001-10-04,37.900002,39.240002,37.299999,37.970001,33.469273,916500.0,916500.0,0.07,0.185,38.17,"October 04, 01",0.00185
2001-10-03,36.25,37.900002,36.220001,37.900002,33.407581,805100.0,805100.0,1.65,4.552,37.34,"October 03, 01",0.04552
2001-10-02,35.900002,36.599998,35.900002,36.5,32.173508,1074400.0,1074400.0,0.6,1.671,36.33333,"October 02, 01",0.01671
2001-10-01,36.700001,36.700001,35.25,35.639999,31.415447,952300.0,952300.0,-1.06,-2.888,35.86333,"October 01, 01",-0.02888
2001-09-28,34.849998,36.75,34.650002,36.75,32.393871,1319900.0,1319900.0,1.9,5.452,36.05,"September 28, 01",0.05452
2001-09-27,35.0,35.299999,33.75,34.75,30.630939,1259400.0,1259400.0,-0.25,-0.714,34.6,"September 27, 01",-0.00714
2001-09-26,35.900002,36.490002,34.799999,34.900002,30.763163,1295300.0,1295300.0,-1.0,-2.786,35.39667,"September 26, 01",-0.02786
2001-09-25,36.740002,37.209999,35.02,35.75,31.512411,1686300.0,1686300.0,-0.99,-2.695,35.99333,"September 25, 01",-0.02695
2001-09-24,35.5,36.400002,35.369999,35.73,31.494802,1916700.0,1916700.0,0.23,0.648,35.83333,"September 24, 01",0.00648
2001-09-21,33.900002,36.200001,33.5,34.450001,30.366503,2294600.0,2294600.0,0.55,1.622,34.71667,"September 21, 01",0.01622
2001-09-20,34.25,35.700001,33.150002,34.950001,30.807245,1838600.0,1838600.0,0.7,2.044,34.6,"September 20, 01",0.02044
2001-09-19,35.75,36.0,33.400002,34.830002,30.701469,2794500.0,2794500.0,-0.92,-2.573,34.74333,"September 19, 01",-0.02573
2001-09-18,38.0,38.0,34.599998,35.900002,31.644644,3167100.0,3167100.0,-2.1,-5.526,36.16667,"September 18, 01",-0.05526
2001-09-17,33.5,38.380001,33.290001,38.299999,33.760166,3823900.0,3823900.0,4.8,14.328,36.65667,"September 17, 01",0.14328
2001-09-10,39.709999,40.150002,39.549999,39.98,35.241009,1202800.0,1202800.0,0.27,0.68,39.89333,"September 10, 01",0.0068
2001-09-07,40.5,41.099998,40.0,40.209999,35.443748,988200.0,988200.0,-0.29,-0.716,40.43667,"September 07, 01",-0.00716
2001-09-06,41.75,41.900002,40.75,41.25,36.360474,1227700.0,1227700.0,-0.5,-1.198,41.3,"September 06, 01",-0.01198
2001-09-05,41.5,42.5,41.5,42.18,37.180244,1063800.0,1063800.0,0.68,1.639,42.06,"September 05, 01",0.01639
2001-09-04,42.0,42.869999,41.450001,42.529999,37.488747,1146300.0,1146300.0,0.53,1.262,42.28333,"September 04, 01",0.01262
2001-08-31,42.0,42.630001,41.849998,42.099998,37.109722,732500.0,732500.0,0.1,0.238,42.19333,"August 31, 01",0.00238
2001-08-30,42.650002,43.41,41.75,42.049999,37.065639,990200.0,990200.0,-0.6,-1.407,42.40333,"August 30, 01",-0.01407
2001-08-29,42.549999,43.580002,42.5,42.990002,37.894245,1547900.0,1547900.0,0.44,1.034,43.02333,"August 29, 01",0.01034
2001-08-28,41.32,42.459999,41.220001,42.349998,37.330101,1296100.0,1296100.0,1.03,2.493,42.01,"August 28, 01",0.02493
2001-08-27,41.349998,41.59,41.07,41.310001,36.413357,502200.0,502200.0,-0.04,-0.097,41.32333,"August 27, 01",-0.00097
2001-08-24,40.27,41.549999,40.0,41.349998,36.44862,767700.0,767700.0,1.08,2.682,40.96667,"August 24, 01",0.02682
2001-08-23,40.200001,40.630001,40.150002,40.5,35.699383,428500.0,428500.0,0.3,0.746,40.42667,"August 23, 01",0.00746
2001-08-22,40.150002,40.490002,39.779999,40.330002,35.54953,697900.0,697900.0,0.18,0.448,40.2,"August 22, 01",0.00448
2001-08-21,40.169998,40.630001,40.0,40.060001,35.311531,637900.0,637900.0,-0.11,-0.274,40.23,"August 21, 01",-0.00274
2001-08-20,39.889999,40.200001,39.849998,40.169998,35.408504,368300.0,368300.0,0.28,0.702,40.07333,"August 20, 01",0.00702
2001-08-17,40.0,40.549999,39.939999,40.139999,35.382038,820400.0,820400.0,0.14,0.35,40.21,"August 17, 01",0.0035
2001-08-16,40.049999,40.5,39.799999,40.419998,35.628868,772800.0,772800.0,0.37,0.924,40.24,"August 16, 01",0.00924
2001-08-15,40.27,40.369999,39.799999,39.950001,35.214581,715700.0,715700.0,-0.32,-0.795,40.04,"August 15, 01",-0.00795
2001-08-14,40.25,40.560001,39.900002,40.200001,35.43494,544000.0,544000.0,-0.05,-0.124,40.22,"August 14, 01",-0.00124
2001-08-13,40.0,40.349998,39.650002,40.150002,35.390865,557200.0,557200.0,0.15,0.375,40.05,"August 13, 01",0.00375
2001-08-10,39.799999,40.200001,39.630001,39.970001,35.232189,636900.0,636900.0,0.17,0.427,39.93333,"August 10, 01",0.00427
2001-08-09,40.650002,40.779999,39.900002,40.0,35.258648,956400.0,956400.0,-0.65,-1.599,40.22667,"August 09, 01",-0.01599
2001-08-08,40.66,41.310001,40.66,40.759998,35.928547,524600.0,524600.0,0.1,0.246,40.91,"August 08, 01",0.00246
2001-08-07,40.799999,41.099998,40.68,41.049999,36.184189,463300.0,463300.0,0.25,0.613,40.94333,"August 07, 01",0.00613
2001-08-06,41.23,41.299999,40.57,41.0,36.140102,310500.0,310500.0,-0.23,-0.558,40.95667,"August 06, 01",-0.00558
2001-08-03,41.490002,41.490002,40.599998,41.0,36.140102,602800.0,602800.0,-0.49,-1.181,41.03,"August 03, 01",-0.01181
2001-08-02,41.5,41.869999,41.150002,41.740002,36.792412,879000.0,879000.0,0.24,0.578,41.58667,"August 02, 01",0.00578
2001-08-01,41.200001,41.75,41.099998,41.700001,36.75713,843700.0,843700.0,0.5,1.214,41.51667,"August 01, 01",0.01214
2001-07-31,41.02,41.59,41.009998,41.369999,36.466251,731200.0,731200.0,0.35,0.853,41.32333,"July 31, 01",0.00853
2001-07-30,41.099998,41.220001,40.700001,41.009998,36.148933,522900.0,522900.0,-0.09,-0.219,40.97667,"July 30, 01",-0.00219
2001-07-27,40.939999,41.0,40.549999,40.889999,36.043163,388500.0,388500.0,-0.05,-0.122,40.81333,"July 27, 01",-0.00122
2001-07-26,40.400002,40.990002,40.360001,40.880001,36.034344,535300.0,535300.0,0.48,1.188,40.74333,"July 26, 01",0.01188
2001-07-25,40.0,40.720001,39.720001,40.619999,35.805138,831100.0,831100.0,0.62,1.55,40.35333,"July 25, 01",0.0155
2001-07-24,40.75,40.75,39.75,40.130001,35.373234,901500.0,901500.0,-0.62,-1.521,40.21,"July 24, 01",-0.01521
2001-07-23,41.049999,41.16,40.16,40.5,35.699383,1010300.0,1010300.0,-0.55,-1.34,40.60667,"July 23, 01",-0.0134
2001-07-20,41.259998,41.27,40.830002,41.25,36.360474,518100.0,518100.0,-0.01,-0.024,41.11667,"July 20, 01",-0.00024
2001-07-19,41.400002,41.549999,40.700001,41.369999,36.466251,806600.0,806600.0,-0.03,-0.072,41.20667,"July 19, 01",-0.00072
2001-07-18,41.900002,42.099998,41.110001,41.400002,36.492702,916700.0,916700.0,-0.5,-1.193,41.53667,"July 18, 01",-0.01193
2001-07-17,42.049999,42.450001,41.880001,42.130001,37.136173,1319100.0,1319100.0,0.08,0.19,42.15333,"July 17, 01",0.0019
2001-07-16,42.0,42.599998,41.75,41.849998,36.889362,1076600.0,1076600.0,-0.15,-0.357,42.06667,"July 16, 01",-0.00357
2001-07-13,40.900002,42.34,40.25,42.080002,37.092106,1053000.0,1053000.0,1.18,2.885,41.55667,"July 13, 01",0.02885
2001-07-12,40.099998,41.150002,39.900002,41.139999,36.263523,867700.0,867700.0,1.04,2.594,40.73,"July 12, 01",0.02594
2001-07-11,39.400002,40.299999,39.400002,39.950001,35.214581,1113900.0,1113900.0,0.55,1.396,39.88333,"July 11, 01",0.01396
2001-07-10,40.0,40.240002,39.700001,39.82,35.099979,401500.0,401500.0,-0.18,-0.45,39.92,"July 10, 01",-0.0045
2001-07-09,39.900002,40.349998,39.57,40.139999,35.382038,747000.0,747000.0,0.24,0.602,40.02,"July 09, 01",0.00602
2001-07-06,40.599998,40.599998,39.52,39.990002,35.24984,904500.0,904500.0,-0.61,-1.502,40.03667,"July 06, 01",-0.01502
2001-07-05,40.849998,41.110001,40.299999,40.599998,35.787521,720000.0,720000.0,-0.25,-0.612,40.67,"July 05, 01",-0.00612
2001-07-03,40.48,41.220001,40.349998,41.220001,36.334045,958200.0,958200.0,0.74,1.828,40.93,"July 03, 01",0.01828
2001-07-02,40.0,40.700001,39.5,40.48,35.681759,1617500.0,1617500.0,0.48,1.2,40.22667,"July 02, 01",0.012
2001-06-29,38.720001,40.200001,38.709999,40.200001,35.43494,1644400.0,1644400.0,1.48,3.822,39.70333,"June 29, 01",0.03822
2001-06-28,37.0,39.5,37.0,38.709999,34.121559,2771100.0,2771100.0,1.71,4.622,38.40333,"June 28, 01",0.04622
2001-06-27,36.349998,36.880001,36.0,36.799999,32.437962,1495000.0,1495000.0,0.45,1.238,36.56,"June 27, 01",0.01238
2001-06-26,36.0,36.740002,35.990002,36.349998,32.041294,1927200.0,1927200.0,0.35,0.972,36.36,"June 26, 01",0.00972
2001-06-25,37.23,37.360001,36.369999,36.630001,32.288101,1467900.0,1467900.0,-0.6,-1.612,36.78667,"June 25, 01",-0.01612
2001-06-22,37.900002,38.139999,37.48,37.48,33.03735,783300.0,783300.0,-0.42,-1.108,37.7,"June 22, 01",-0.01108
2001-06-21,37.18,38.650002,37.099998,38.650002,34.068657,1063000.0,1063000.0,1.47,3.954,38.13333,"June 21, 01",0.03954
2001-06-20,37.0,37.299999,36.75,37.0,32.614258,1024700.0,1024700.0,0.0,0.0,37.01667,"June 20, 01",0.0
2001-06-19,37.5,37.689999,37.0,37.040001,32.649506,838700.0,838700.0,-0.46,-1.227,37.24333,"June 19, 01",-0.01227
2001-06-18,37.900002,38.25,37.439999,37.549999,33.09906,747100.0,747100.0,-0.35,-0.923,37.74667,"June 18, 01",-0.00923
2001-06-15,37.25,38.119999,37.200001,37.959999,33.460453,1364600.0,1364600.0,0.71,1.906,37.76,"June 15, 01",0.01906
2001-06-14,38.049999,38.099998,37.32,37.439999,33.002094,955500.0,955500.0,-0.61,-1.603,37.62,"June 14, 01",-0.01603
2001-06-13,38.049999,38.110001,37.5,37.52,33.072609,1136800.0,1136800.0,-0.53,-1.393,37.71,"June 13, 01",-0.01393
2001-06-12,38.549999,38.549999,37.34,38.110001,33.592674,1390000.0,1390000.0,-0.44,-1.141,38.0,"June 12, 01",-0.01141
2001-06-11,39.349998,39.349998,38.549999,38.799999,34.200886,761300.0,761300.0,-0.55,-1.398,38.9,"June 11, 01",-0.01398
2001-06-08,39.639999,39.639999,39.290001,39.599998,34.906059,485000.0,485000.0,-0.04,-0.101,39.51,"June 08, 01",-0.00101
2001-06-07,39.549999,39.799999,39.389999,39.700001,34.994217,782600.0,782600.0,0.15,0.379,39.63,"June 07, 01",0.00379
2001-06-06,40.25,40.25,39.5,39.549999,34.861996,1175000.0,1175000.0,-0.7,-1.739,39.76667,"June 06, 01",-0.01739
2001-06-05,39.900002,40.400002,39.720001,39.889999,35.161674,1170400.0,1170400.0,-0.01,-0.025,40.00333,"June 05, 01",-0.00025
2001-06-04,40.599998,40.599998,39.900002,40.07,35.320343,978200.0,978200.0,-0.53,-1.305,40.19,"June 04, 01",-0.01305
2001-06-01,40.0,41.25,39.73,40.849998,36.007874,1174200.0,1174200.0,0.85,2.125,40.61,"June 01, 01",0.02125
2001-05-31,39.599998,40.299999,39.48,40.0,35.258648,1122700.0,1122700.0,0.4,1.01,39.92667,"May 31, 01",0.0101
2001-05-30,39.889999,40.099998,39.630001,39.799999,35.082344,906500.0,906500.0,-0.09,-0.226,39.84333,"May 30, 01",-0.00226
2001-05-29,39.5,40.099998,39.5,39.639999,34.941319,539800.0,539800.0,0.14,0.354,39.74667,"May 29, 01",0.00354
2001-05-25,39.799999,40.25,39.599998,39.720001,35.011833,574800.0,574800.0,-0.08,-0.201,39.85667,"May 25, 01",-0.00201
2001-05-24,40.009998,40.450001,39.900002,40.360001,35.575974,1121700.0,1121700.0,0.35,0.875,40.23667,"May 24, 01",0.00875
2001-05-23,39.900002,40.27,39.619999,40.009998,35.267456,1866700.0,1866700.0,0.11,0.276,39.96667,"May 23, 01",0.00276
2001-05-22,40.610001,40.75,40.119999,40.52,35.71701,939500.0,939500.0,-0.09,-0.222,40.46333,"May 22, 01",-0.00222
2001-05-21,40.5,40.75,40.130001,40.610001,35.796345,798900.0,798900.0,0.11,0.272,40.49667,"May 21, 01",0.00272
2001-05-18,40.599998,40.599998,40.07,40.509998,35.708199,659100.0,659100.0,-0.09,-0.222,40.39333,"May 18, 01",-0.00222
2001-05-17,39.259998,40.5,39.099998,40.25,35.479008,1337600.0,1337600.0,0.99,2.522,39.95,"May 17, 01",0.02522
2001-05-16,38.200001,39.540001,38.099998,39.259998,34.606369,1150700.0,1150700.0,1.06,2.775,38.96667,"May 16, 01",0.02775
2001-05-15,38.150002,38.560001,38.029999,38.25,33.716072,1027600.0,1027600.0,0.1,0.262,38.28,"May 15, 01",0.00262
2001-05-14,38.25,38.700001,38.110001,38.200001,33.672005,794200.0,794200.0,-0.05,-0.131,38.33667,"May 14, 01",-0.00131
2001-05-11,39.349998,39.41,38.400002,38.41,33.857105,1260800.0,1260800.0,-0.94,-2.389,38.74,"May 11, 01",-0.02389
2001-05-10,39.0,39.259998,38.5,39.200001,34.553459,889200.0,889200.0,0.2,0.513,38.98667,"May 10, 01",0.00513
2001-05-09,38.459999,39.200001,38.009998,39.09,34.456516,1356600.0,1356600.0,0.63,1.638,38.76667,"May 09, 01",0.01638
2001-05-08,39.799999,39.950001,38.080002,38.450001,33.892372,2480400.0,2480400.0,-1.35,-3.392,38.82667,"May 08, 01",-0.03392
2001-05-07,40.0,40.869999,39.360001,40.279999,35.505463,1644300.0,1644300.0,0.28,0.7,40.17,"May 07, 01",0.007
2001-05-04,40.349998,41.32,40.349998,41.279999,36.386921,820800.0,820800.0,0.93,2.305,40.98333,"May 04, 01",0.02305
2001-05-03,42.299999,42.400002,40.91,41.349998,36.44862,713900.0,713900.0,-0.95,-2.246,41.55333,"May 03, 01",-0.02246
2001-05-02,41.599998,42.75,41.200001,42.75,37.682671,1097800.0,1097800.0,1.15,2.764,42.23333,"May 02, 01",0.02764
2001-05-01,41.82,41.900002,41.310001,41.830002,36.871735,627200.0,627200.0,0.01,0.024,41.68,"May 01, 01",0.00024
2001-04-30,42.150002,42.310001,41.900002,42.07,37.08329,544200.0,544200.0,-0.08,-0.19,42.09333,"April 30, 01",-0.0019
2001-04-27,41.549999,42.84,41.549999,42.48,37.444675,825100.0,825100.0,0.93,2.238,42.29,"April 27, 01",0.02238
2001-04-26,40.849998,41.98,40.5,41.299999,36.404549,747300.0,747300.0,0.45,1.102,41.26,"April 26, 01",0.01102
2001-04-25,41.700001,42.310001,40.299999,41.040001,36.175362,1545700.0,1545700.0,-0.66,-1.583,41.21667,"April 25, 01",-0.01583
2001-04-24,42.0,42.450001,41.700001,41.810001,36.854099,761000.0,761000.0,-0.19,-0.452,41.98667,"April 24, 01",-0.00452
2001-04-23,43.25,43.259998,42.259998,42.369999,37.347736,652900.0,652900.0,-0.88,-2.035,42.63,"April 23, 01",-0.02035
2001-04-20,43.349998,43.75,43.0,43.5,38.343777,1074300.0,1074300.0,0.15,0.346,43.41667,"April 20, 01",0.00346
2001-04-19,41.490002,43.349998,41.279999,43.349998,38.211544,1143000.0,1143000.0,1.86,4.483,42.66,"April 19, 01",0.04483
2001-04-18,39.900002,42.360001,39.610001,41.490002,36.572025,1236500.0,1236500.0,1.59,3.985,41.15333,"April 18, 01",0.03985
